Text,Rating,Sentiment
"Aplikasi sering bug, lagu buat story nggak lengkap. Buat share reels pun ada yang gak bisa dibagikan dm pun juga kadang nggak bisa dibuka. Kecewa banget sama Instagram semakin di update semakin nggak jelas aja ini aplikasi",1,Negative
"Aplikasi ngebug ,pas waktu masuk Instagram tiba tiba layar berubah jadi hitam ,dan enggak bisa masuk ,liat tutor di YouTube udah pake banyak cara tapi tetep aja ,enggak bisa masuk Instagram ,saya kasih rating 1 kecewa banget sama Ig versi terbaru:/",1,Negative
"5/6/2018 Sering keluar sendiri, sudah coba di perbaharui dan sempat di uninstal terus di instal ulang tetap aja IG berhenti😤😤😤 Mohon di perbaiki lagi sistemnya. 5/4/2023 Dan terjadi lagi, instagram terhenti. Sudah dilakukan berbagai cara tapi gagal.",3,Neutral
"Saya sudah memperbarui hingga menginstal ulang namun beberapa fitur tetap tidak diperbaharui. Seperti tulisan pada instastory jika diperbaharui maka type tulisan, namun pada instastory saya hanya ada satu type yang berarti tidak diperbaharui. Saya agak kecewa",3,Neutral
"Setelah di update justru bukan meningkatkan kualitas tetapi malah makin bermasalah. Kendalanya tidak bisa buka aplikasi, loading lama, dan sering mengalami sistem error. Buat pihak instagram tolong dijadikan permasalahan ini menjadi evaluasi yang lebih baik kedepannya. Terimakasih.",1,Negative
Kenapa kok ig yg sy install tdk ada filternya. Padahal sudh sy lihat di pengaturan dn tidak ada untuk memperbaiki. Apa memang hp sy atau apk nya. Kalau sy buka kamera ttp sja tdk ada. Pdhl sudah sy update 2 kalu. Tp tetp aja cuman kayak kamera biasa. Mohon di perbaiki ya admin😊,2,Negative
"Ini kenapa instagram saya gambarnya malah jdi burik, apakah ig udh mengecilkan resolusi. Setiap saya mau baca info atau apapun di foto postingan org malah g jelas jelek gambarnya keliatan burik. Tolong pihak ig kembalikan lagi gambarnya dulu masih bagus resolusinya tinggi tapi skrg malah jadi jelek burik gambarnya.....",3,Neutral
"Kenapa Instagram nggak bisa, padahal udah beberapa kali di refresh tetep saja nggak bisa padahal jaringan bagus ,mau buat stori nggak kekirim"" padahal udah nggak ngidupin data masih aja ada tulisan ""posting"" di notif ,betulin dong bug nya",1,Negative
Instagram lagi error nih kayaknya. Buat upload gagal terus. Buat buka video juga lemot padahal sinyal kenceng. Segera diselesaikan dong. Sementara mau uninstall dulu sampai instagram normal lagi. Terimakasih,5,Positive
"Sinyal penuh dan bagus tapi semua aplikasi ketika dibuka cuma loading GK 
masuk masuk padahal versi sebelumnya GK ada masalah dan lancar tapi ketika 
di perbarui jadi lola dan membuat semua koneksi app tidak bisa terkoneksi",5,Positive
"Aplikasi ini bagus cuma ada yg kurang klo lgi bikin konten suka di ulang kan?di ulang truss pas lama lama lagu itu hilang jadi harus keluar dulu langsung masuk ke gunakan audio,tapi gpp masih bagus kok🤭ayok donwloand aplikasi instagram",5,Positive
"Media yg bisa mendapatkan informasi terupdate, is the best",5,Positive
Makin lama makin ga jelas apk nya. Uda sebulanan Saya buka cuma keluar logo doang abis itu hitam semuanya. Ditunggu lama jg tetap seperti itu. Sudah di instal dan uninstal beberapa kali masih tetap kaya gitu.. Gatau harus gimana .padahal uda nyaman banget main instagram tapi makin lama makin mengecewakan. TOLONG DONG PIHAK INSTAGRAM PERBAIKI KEKURANGANNYAA,1,Negative
"Instagram sekarang error kaya nya,, liat aja, y padahal jaringan di tempat saya, bagus bagus aja, tapi saya gak bisa ganti profil,, karena tertulis jaringan tidak mendukung, padahal saat saya buka aplikasi lain, bagus bagus aja,, mohon di perbaiki ya ig nya!!",1,Negative
hanya aku aja atau mungkin bug ?! ga bisa scroll 😒,2,Negative
"baguss,dan kalo bosan bisa sambil main istagran",5,Positive
"Saya kecewa banget sama Instagram, tidak bisa masuk putih semua, sudah di duplikat pertama bisa masuk tapi lama2 malah makin error malah ga bisa masuk sama sekali😭 tolong dong diperbaiki saya pengguna lama tapi hari ini benar2 kecewa bangettttttttttttt",1,Negative
"Banyak buggg yang sangat mengganggu,contohnya1.sorotan ig tidak bisa diputar munculya cuma loading saja pdhl sinyall sangat baguss,2.Nama sudah di ganti tapi tetap sama dan di coba di akun lain juga sama namanya tetap tidak ada yang berubahhh,3.kadang beranda tidak muncul apa"" sorotan juga tidak muncull4.saat buat cerita ingin melihat saja yang nonton siapa malah gak ada,dan masih banyak lagi bug nyaa,5.setiap posting cerita video selalu awalan blur pdhl kondisi sinyal bagus ,tolong di perbaiki!",1,Negative
"Setelah pembaruan, kurang suka dengan filter di hashtag, saat kita pilih filter postingan populer terbaru, yg keluar ya tetep yg populer meski kadang bukan yg terbaru.. Berharap filternya dikembalikan seperti sebelumnya, jadi beneran bisa lihat postingan yang terbaru..",4,Positive
"Sebenarnya aplikasi ini bagus ccuma setelah sya update kok setia sya up video di beranda malah kepotong tampilannya, jadi lebih memanjang ke atas, versi yg dulu TDK, videonya jadi terkesan tak bagus karena keseluruhan gambar tak terlihat, mohon perbaiki lagi agar tampilan videonya spt dulu lagi",5,Positive
Sangat membantu dalam publikasi kegiatan organisasi,5,Positive
"semenjak update bukannya makin bagus malah makin ribet, tangkapan layar banyak juga malah ilang pdhl membantu bangett.. coba tambahin fitur waktu untk fto yg bisa ngebantu kalo ga ada yg fotoin, kalo untuk yg lain bagus"" aja tolong cepat diperbaiki bug nya, tmbhin timer sama balikin fitur tangkapan layar banyak nyaa... terimakasih",2,Negative
"Wahai developer terhormat, di update malah makkin downgrade ini, udah sering error pas buka reels padahal jaringannya kenceng dengan tersedia tulisan ""Reels ini tidak tersedia"" trs keluar app lg. Fiturnya makin gk jelas lagi hadeh. Itu saja semoga di perbaiki bang. Oh satu lagi, Kok di gw gk ada fitur membalas chat ya padahal udah di update, solusi gmn?",1,Negative
udh diupdate tp ga bisa save foto story sebelum dipost,2,Negative
Apk instagram emang keren. Bisa terhubung dengan fb😉,5,Positive
"Instagramnya sudah bagus, cuma saran saya kalau bisa upload 2 foto yg berbeda posisi antara horizontal dan vertical tanpa adanya cutting dari apl, begitu juga untuk video. Dan untuk story ataupun status video alangkah baiknya tanpa durasi max 1 menit tanpa lewat insta tv. Terima Kasih Instagram...😊",5,Positive
"Aduh tolong dong ini kenapa instagram saya ko di klik aplikasinya tiba tiba keluar sendiri, udah nyoba uninstal tetep ajaa keluar sendiri, padahal sinyal oke oke aja, dan buka apk lain juga oke oke aja lohh😏 tolong dong diperbaikin min. Makasii!",1,Negative
"Instagram makin kesini makin cacat fiturnya. Masa video landscape atau potrait gabisa terposting full. Hanya pas di layar square! Perbanyak fitur baru, fitur lama malah dirusak sistemnya!",1,Negative
"Aku senang memiliki Ig, tapi aku nggak bisa bikin slowmo patah patah",5,Positive
"kenapa udah ga bisa up story lebih dari 15 detik? tolong dong di panjangin buat durasi story nya kembali jadi 60 detik. kurang efisien menurutku kalau cuma 15 detik. kalau udah 60 detik lagi baru ku kasih 5 bintang untuk sekarang 1 dulu karena kecewa banget sama instagram. oh ya untuk filter, tolong dong kalau udah simpan filter baru filter lama nya jangan hilang, kalau nyimpen filter baru yg lama malah hilang",1,Negative
"Makin kesini kayamnya instagram jadi kurang bagus, sering tiba"" keluar sendiri dan buat history sering banget ""terjadi kesalahan"" padahal baru aja posting. Alhasil nggak jadi bikin story buat produk deh😃 Semoga bisa di perbaiki lagi buat kedepanya ya🙏🙏 terimakasih🙏",3,Neutral
Ini beneran skala postingannya gabisa dipilih jadi persegi atau persegi panjang? Balikin lagi ke persegi ajaa,3,Neutral
"semakin diperbarui semakin aneh, apalagi pas mau kasih teks ke dalam video/foto di instastory. teksnya selalu buram dan ga kayak dulu:( tolong diperbaiki lagi please selebihnya sudah bagus",4,Positive
"di update tambah lemot dan macet terus . Di perbarui sekarang lihat pencarian cuma bisa sedikit . Gak seperti dulu bisa scroll ke bawah tidak habis"" foto dan video nya, Instagram keluar"" log out sendiri terus padahal saya tidak log out. Tolong di perbaiki",1,Negative
"Saya bingung kenapa selalu minta upgrade tapi fitur baru di Instagram tidak pernah bisa saya nikmati. Banyak yg blg karna memori hp saya kepenuhan, setelah saya sortir dan memori saya sudah normal kembali tetap saja tidak bisa menikmatinya(Contohnya : ask me question, superzoom) sedihlah saya mah 😭 gak bisa kekinian jadinya",2,Negative
"Ig ini makin kesini makin banyak iklan. iklan produk barang dll sih gpp cuma ini iklan judol, tolong lah ya udah saya hide tapi masih aja muncul mana iklannya pake model cewek yg bajunya kek j*lang lagi, tolong bet inimah ya.. gw gak suka banget sama iklan yang berbau judi. jadi tolong dikurangin atau di ban iklan judi begituan",2,Negative
"fiturnya makin buruk ,setiap post foto di sorotan story jadi buram padahal aslinya udah bagus pas di post malah jelek.. ditambah lagi fitur musik tidak tersedia sedangkan di yang lain ada",1,Negative
"Apk nya ngabisin kuota, story diarsip gak muncul eror2an gitu",1,Negative
"daripada bikin fitur baru mending fitur archive benerin dulu, niatnya nyimpen moment malah sebagian video jadi foto, arsip yang ada musiknya malah jadi ngeblur, sedih banget sengaja dipost di ig biar kapan kapan bisa diliat lagi malah jadi kyk gini",2,Negative
"Instagram kok makin lama ngeselin yaa? Ini gak tau ig gue yg error apa gimana... Di fitur musik, pas gue cari lagu kenapa malah ada tulisan ""hasil tidak di temukan"" yaa? Tolong dong ig, kalo bisa yaa lebih baik lagi. Jgn sering nyuruh update tapi ternyata malah masih banyak kurangnya...",1,Negative
"Versi sekarang kurang bagus,lebih bagusan versi dlu,apalagi video reels nya lemot dan juga konten ny kebanyakan bocil,ada juga video nya tiba"" hitam pdhl masih ada lanjutan nya, tp saya lebih suka tiktok drpd ig reels ,mohon tingkatkan lagi",1,Negative
"Kenapa sih vidio di explore kepotong dan harus dibuka dulu kalau mau lihat full, seolah-olah konsumen dipaksa untuk ngebuka reels, kalau pun mau lihat reels mending saya ke aplikasi sebelah yang lebih memanjakan konsumennya!!!!!!!!!!!!!",1,Negative
"Pls perbaikin bug di theme nya. Aku pakai dark theme dan udah berapa bulan, tiap abis ganti acc, pasti tampilannya nge bug. Harusnya hitam, malah jadi putih. Tapi tulisan tetap ngikutin dark theme (warna putih tulisannya). Hasilnya jadi gak bisa baca apa2 dan harus buka tutup Instagram tiap hal ini terjadi. Beberapa kali juga filter yang di simpan malah ketukar sama filter yang ada di akun lainnya. Please fix these bugs and problems. Menggangu.",3,Neutral
"Tolong sistemnya segera diperbaiki, setelah update justru malah masalah banyak terjadi. Saya tidak bisa merekam ig story baik secara normal atau hands free tertulis ""terjadi masalah, harap coba lagi"", selain itu filter menjadi hilang-hilangan.",2,Negative
"Banyak sekali bug nya. Mulai lokasi yang kadang tidak bisa dicantumkan dan latar foto yg kadang tidak bisa diganti. Sudah di hapus dan instal ulang, tapi tetap sama saja. Padahal saya selalu memperbarui aplikasi dan tentu saja mengaktifkan fitur gps saya. Hp saya juga Xiaomi Redmi Note 4, jadi masih kuat dalam mengakses aplikasi lain dan memiliki performa yang bagus",1,Negative
"Apk ini bagus banget, ada banyak fitur² terbaru jugaa..buat kalian yang belum update apk ini..bisa langsung di-update ya..agar fitur fiturnya makin banyak..sekarang DM nya juga bisa di beri warna mencolok dan juga filternya tambah banyak..dan juga buat kalian tolong jangan komen sesuatu yang buruk tentang ini kemudian dibawahnya kalian membuat tulisan ""tapi boong""..itu sangat menggangu loo..jika ingin komen mohon komen yang berguna bagi pengguna baru..",5,Positive
suka banget dengan aplikasi Instagram ini.,5,Positive
"Tolong diperbaiki, ktika sy melakukan ig story mnggunakan filter tampilannya menjadi berbayang dan tidak jelas, sbelumnya tdk ada masalah. Pdhal sy sdh update dan koneksi jaringan sy sngt stabil.",5,Positive
"Setelah di update malah tidak bisa mengakses akun dan ada pemberitahuan coba beberapa saat lagi,tapi bisa log in hanya di tengah malam saja. Lalu,terlalu banyak iklan yang muncul saat scrool story instagram dan buat jengkel. Terus fiturnya lebih kek kuno banget dan lag juga. Tolong untuk admin Aplikasi Instagram tolong perbaiki agar seperti dulu lagi. Thank u so much",1,Negative
"Kenapa dengan instagram ini......dlu baik² aja lamah² eh....kok pas di buka lagi malah muncul tulisan {""message"" : "" "" , "" status "" : "" Fail ""} kyk gitu pas Aku kembaliin dan aku pencet lagi muncul tulisan kyk gitu lagi ....padahal sinyal nya bagus,memory juga gk penuh ini.....Kenapa ya.... Mohon untuk di perbaiki lagi apk nya",1,Negative
Setelah diupdate BERANDA TIDAK BISA DIPERBARUI. Bahkah postingan teratas tanggal 6 nov. Sangat kecewa. Coba di unistal. Setiap saat retresh yg berubah hanya status following. Beranda tetap sama urutannya. Justru muncul akun yg disarankan dan video bersponsor. Ini SANGAT MENGGANGU. Tolong diperbaiki.,1,Negative
"maaf pihak instagram. saya memiliki banyak kendala semoga diperbaiki oleh pihak instagram 1. Sering kehilangan feed secara tiba tiba dan solusinya harus di refresh berkali kali. 2. Tidak bisa up reels, muncul ""terjadi kesalahan"" 3. Tidak bisa download video atau foto yang saya buat menggunakan filter, muncul ""terjadi kesalahan"" 4. Tidak bisa berganti akun, muncul ""terjadi kesalahan"" dan bawahnya abaikan Semoga segera diperbaiki ya :)",3,Neutral
"Hai kak , instagram menurutku sangat berguna apalagi untuk menyimpan memori foto/video kenangan, ijin berpendapat bahwa saya sangat menginginkan aplikasi instagram memiliki fitur untuk menambahkan/mengganti slide pada foto multiple yang telah terlanjur diposting. Semoga instagram semakin sempurna dan berguna. Terimakasih",4,Positive
Fiturnya bagus Bangat. efek nya di tambahin dong.,4,Positive
Saya suka aplikasi instagram apalagi sekarang dapat menghasilkan cuan. Walaupun saya blm dapat cuan nya semangat terus buat memposting,5,Positive
"Bagusan versi sebelumnya,abis di update kok ribet. Saya pny 2 akun klo pas ganti akun minta masukin pass&gk bisa connect ke fb kaya versi sebelumnya.. Udh masukin pass di blg coba lagi begitu trs pdhl paswrdnya benar dan di lptop lbh mudah. Kok di hp susah bgt untuk login logout ganti akun yg berbeda",1,Negative
"kenapa sekarang dm Instagram jadi sering error ya? baru login, refresh hampir setengah jam, tapi pesan ga muncul-muncul, padahal udah ada notifikasi di bar atas, teman saya pun mengeluhkan hal yang serupa, semoga pihak Instagram bisa lebih menindaklanjuti ini ya:)",3,Neutral
"Baru kali ini Saya tidak bisa membuat insta story 🤦🏻‍♂️, udh uninstall dan install lagi, sebanyak 3 kali hasilnya sama aja. Udh coba make wifi yg speed nya 30Mbps gagal, Saya ubah menggunakan data seluler, Telkomsel dan Tri, eh sama saja. Tetap gak bisa bikin insta story",1,Negative
Saya harap ada sedikit perbaikan saat posting story untuk handphone android dengan ukuran layar 6.5 inci agar bisa lebih fleksibel saat pengunggahan agar gambar yang di posting tidak terpotong sembarangan dan tidak sesuai harapan. Buatlah seperti fitur auto-fit images seperti pada handphone Iphone. Thank you. Please fix it! I hope IG be better and more responsive. Thank you.,3,Neutral
"Aplikasi nya sdh bagus,tapi saya saat ingin membuat akun itu susah skli, pdhl jaringan oke - oke aja dan ruang penyimpanan jg mendukung.. tapi malah gak bisa pdhl sdh di tahap terakhir, so bintang 4 dlu ya. Saya sdh pake data dn wi-fi masi tdk bs",4,Positive
"Mentang mentang udah 1M lebih sudah seenaknya, akun olshop dan pribadi saya yg sudah banyak pengikutnya tiba tiba di ben karena menyalahi aturan. Makin kesini makin gaenak pake aplikasi ini, saya sangat kecewa sekali dengan instagram. Mudah mudahan kejadiaan ini bisa menurunkan raitingnya. Tidak hanya saya yg tidak bisa buka ig ternyata banyak sekali",1,Negative
